geometry,typeofcrop
POINT (75.97953687200001 26.159329237499996),Mustard
POINT (74.64879078000004 25.165803109999995),Mustard
POINT (75.96094126349999 26.151233250500002),Mustard
POINT (71.423455085 24.799483884999994),Mustard
POINT (75.944856198 26.140416443),Mustard
POINT (75.9228261255 26.143949556000003),Mustard
POINT (72.07434876000002 25.314152725),Mustard
POINT (72.88526838 24.47714314000001),Musterd
POINT (73.71128822999998 26.211900695000004),Mustard
POINT (72.07161466499998 25.315768934999994),Mustard
POINT (74.48105375000003 24.968901324999997),Mustard
POINT (77.10426179000001 27.669698304999997),Mustard
POINT (76.38266319500002 27.80341888),Mustard
POINT (75.75991221849999 26.113847162000003),Mustard
POINT (77.18195409500001 27.575440500000003),Mustard
POINT (74.7015567 25.109917360000004),Mustard
POINT (76.38163794 27.80916709),Mustard
POINT (74.20198821499999 28.50303901),Mustard
POINT (77.12379967999999 27.676105417000002),Mustard crop
POINT (76.86119625 28.074603479999997),Mustard
POINT (74.48941844499998 25.163525525),Mustered
POINT (74.199425775 28.511519824999993),Mustard
POINT (77.16811227000001 27.581169674999995),Mustard
POINT (71.79783374 25.011766965000007),Mustard
POINT (75.76639497850002 26.102674806999993),Mustard
POINT (76.338259315 27.780353504999994),Mustard
POINT (76.3362161 27.77420649),Mustard
POINT (74.21577908 28.598497625000004),Mustard
POINT (77.34468059999998 27.4981297),Mustard
POINT (74.50859033500001 25.02585900000001),Mustard
POINT (77.34477221499999 27.498194715),Mustard
POINT (77.48744971500001 27.221813145000006),Mustard
POINT (75.72612373749999 26.1092659335),Mustard
POINT (77.32968230000003 27.510493250000003),Mustard
POINT (77.31764496499996 27.496541200000003),Mustard
POINT (74.33087872 25.408355565),MUSTARD
POINT (75.74484298600001 26.128640554999997),Mustard
POINT (77.30628295 27.506191570000006),Mustard
POINT (76.26409213000001 27.636922665000004),Mustard
POINT (76.255997035 27.638671234999997),Mustard
POINT (76.27058050999999 27.636000520000003),Mustard
POINT (76.28210539 27.63832324),Mustard
POINT (73.59866104999999 27.14066196),Musterd
POINT (73.569497995 27.133541465000008),Musterd
POINT (76.45411701 27.697329920000005),Mustard
POINT (76.46250269999999 27.706494065000008),Mustard
POINT (75.914777135 25.182608145),Masturd
POINT (76.47626950499999 27.764256650000004),Mustard
POINT (75.94775360500002 25.18411503),Mustard
POINT (75.83411862500002 26.235258885),Mustard
POINT (75.20340924000001 27.700089725000005),Mustard
POINT (77.51437499999999 27.34708801),mustard
POINT (75.802146235 26.239358064999998),Mustard
POINT (77.55442098 27.317443619999995),mustard
POINT (75.84199510250001 26.237303416499998),Mustard
POINT (75.813860809 26.241564592000003),Mustard
POINT (71.78068194 25.05555882),Mustard
POINT (75.78294988249999 26.253270190999995),Mustard
POINT (75.7393813285 26.262041809499998),Mustard
POINT (75.70700728299998 26.2661776575),Mustard
POINT (75.66827395700003 26.2706596085),Mustard
POINT (75.73884089999999 26.266903844999995),Mustard
POINT (75.84696993749999 26.2161175635),Mustard
POINT (76.83697209 27.306171275000004),Mustard
POINT (76.86002762 27.30518824),Mustard
POINT (72.99736946000002 25.433778319999995),Musterd
POINT (76.87434908000002 27.31352388),Mustard
POINT (74.25838553499999 28.516751595),Mustard
POINT (74.3899803 28.458647154999994),Mustard
POINT (74.39735442999998 28.458406945000007),Mustard
POINT (74.603280365 25.389086544999994),MUSTARD
POINT (76.94013597500002 27.41508782499999),Mustard
POINT (76.517956027 27.813856505500002),Mustard
POINT (75.7326667385 26.077945915000004),Mustard
POINT (76.93457635000001 27.413382789999996),Mustard
POINT (76.94412878000001 27.430008755),Mustard
POINT (76.95158729500001 27.425387575000002),Mustard
POINT (76.5560776995 27.868719469999995),Mustard
POINT (75.9690733765 25.966556839000003),Mustard
POINT (75.71997252 26.009240297999998),Mustard
POINT (75.995027726 25.942402584499995),Mustard
POINT (76.950781895 27.411872305000003),Mustard
POINT (75.995017975 25.942405021000003),Mustard
POINT (76.9956408065 26.6666265725),Mustard
POINT (76.10149859949999 25.9586000195),Mustard
POINT (76.95390008500001 27.398030575),Mustard
POINT (76.12756357450002 25.940787128),Mustard
POINT (74.359531835 25.477555059999997),MUSTARD
POINT (76.95382243499999 27.398095485000006),Mustard
POINT (75.99162791 24.717981400000003),Mustard
POINT (76.157296729 25.954339298),Mustard
POINT (76.95401998500002 27.386405224999997),Mustard
POINT (75.98956316000002 24.714437764999996),Mustard
POINT (75.73636890799999 25.992493014),Mustard
POINT (75.98574004500001 24.704924280000004),Mustard
POINT (76.95595804500002 27.382323455000005),Mustard
POINT (75.988660285 24.710049685000005),Mustard
POINT (76.95272346499998 27.374933705000007),Mustard
POINT (75.988743315 24.713063539999997),Mustard
POINT (76.55645352549998 27.881024624499997),Mustard
POINT (76.94733926 27.373731295),Mustard
POINT (75.7495086695 25.986906347),Mustard
POINT (76.94256289 27.363386085000002),Mustard
POINT (71.45554015500002 24.73199424),Mustard
POINT (75.739156786 25.974667205500005),Mustard
POINT (75.9500462915 25.982609490499993),Mustard
POINT (76.92752324000003 27.360627485),Mustard
POINT (76.5518724785 27.872968102999998),Mustard
POINT (75.90323887449998 26.0296814785),Mustard
POINT (75.8585574345 26.067847839499997),Mustarf
POINT (75.73147939149999 25.975519855500004),Mustard
POINT (75.7102121155 26.059072839500004),Mustard
POINT (73.94855315100003 26.2473502235),Mustard
POINT (73.9679317835 26.275840936500003),Mustard
POINT (76.80572826500004 27.581023289999983),Musterd
POINT (74.045111191 26.285445081),Mustard
POINT (74.63736174499999 25.30379781),MUSTARD
POINT (74.0733482795 26.290503556999994),Mustard
POINT (77.2855232 27.294121885000003),Mustard
POINT (74.69303076000001 25.254784165),MUSTARD
POINT (77.26216523999999 27.291613355),Mustard
POINT (74.70767598500001 25.235167185),MUSTRAD
POINT (74.747050615 25.24047032),MUSTARD
POINT (75.81424981199999 25.988443524),Mustarf
POINT (75.81433156199998 25.9883814555),Mustard
POINT (74.75005601500001 25.266965915000007),MUSTARD
POINT (77.431250355 27.191077404999998),Mustard
POINT (74.00424930800001 26.2649592225),Mustard
POINT (75.82662318100002 25.951122454500002),Mustard
POINT (76.750830935 27.650637689999996),Musterd
POINT (75.829019418 25.9285456715),Mustarf
POINT (77.05855663000003 27.62058796),Mustard
POINT (73.98455447899998 26.241921055499994),Mustard
POINT (77.05999188000001 27.642015285000003),Mustard
POINT (75.823117231 25.889104836500003),Mustarf
POINT (77.08823109 27.701703735000002),Mustard
POINT (75.801794491 25.8726581765),Mustard
POINT (76.87136512499998 26.467772675),Mustard
POINT (77.55127344000003 27.309468295),mustard
POINT (75.77009074599998 25.838940029499998),Mustarf
POINT (74.79901339999999 25.753126800000008),Musturd
POINT (76.87183349500002 26.468151774999995),Mustard rabi
POINT (75.75401238799999 25.818037694999997),Mustarf
POINT (74.53718228049999 25.070704054500002),Mustard
POINT (75.7015894225 25.851190638499997),Mustard
POINT (74.864260645 25.846320839999997),Musturd
POINT (74.53717229537622 25.07083973554405),Mustard
POINT (75.6541388895 25.856385868500002),Mustatd
POINT (75.612807205 25.890922209999996),Mustard
POINT (77.25605617 27.373302939999995),Mustard
POINT (74.98057582999999 25.772181940000003),Musturd
POINT (77.45179283999997 26.947600550000004),Musturd
POINT (76.28834014999998 27.73102882),Mustard
POINT (77.336415365 27.018167675000008),Mustard
POINT (77.44703332999998 26.94934866999999),Musturd
POINT (77.04758829999999 27.492778295000004),Musturd
POINT (76.31055969999997 27.729672045),Mustard
POINT (74.95043368000002 25.670491090000002),Musturd
POINT (77.43473943000001 26.95846846),Musturd
POINT (74.53367689000001 25.061110265000003),Mustered
POINT (76.32601376 27.725380105),Mustard
POINT (77.43454510000001 26.960478805),Mustard
POINT (76.33527824500001 27.727244810000002),Mustard
POINT (77.336402445 27.031416665000005),Mustard
POINT (76.35395471499999 27.731240744999997),Mustard
POINT (73.64094274499999 26.29565407500001),Mustard
POINT (75.7703147 26.313406549999996),Mustrad
POINT (73.6381537 26.29537518),Mustard
POINT (76.12652128250001 24.3533061715),musturd
POINT (77.42758444000003 27.147739469999994),Mustard
POINT (73.1750442995 26.626855339499997),Mustard
POINT (74.01719616000001 26.057991026999996),Mustard
POINT (74.05417621150002 26.032514493999997),Mustard
POINT (73.17501093850001 26.62685441),Mustard
POINT (76.32800856 28.172127395),Mustard
POINT (74.83380749999999 25.895921964999996),Mustard
POINT (73.984738237 26.042880524000005),Mustard
POINT (76.9963673395 26.6733253085),Mustered
POINT (76.32639291499999 28.175200794999995),Mustard
POINT (76.4665155625 27.818331844000006),Mustard
POINT (74.0932363135 26.08677855),Mustard
POINT (76.32635730499999 28.175167115),Mustard
POINT (76.45935606400005 27.827277829999996),Mustard
POINT (76.01803999999998 24.55590670499999),Mustard
POINT (76.4609441905 27.840288630000003),Mustard
POINT (77.07416957999999 26.970494645000002),Mustered
POINT (75.7175499285 26.087767938000002),Mustard
POINT (76.46499074600001 27.853753585),Mustard
POINT (76.03074651 24.568035695000003),Mustard
POINT (77.41526347850001 27.254787162999996),Mustard
POINT (76.47004995150002 27.864465697999997),Mustard
POINT (76.03765330500002 24.566684990000006),Mustard
POINT (76.48050561700003 27.865755859499995),Mustard
POINT (76.4893851445 27.867988866999998),Mustard
POINT (76.17760432699998 24.371116182),mustard
POINT (77.401322281 27.251382391499998),Mustard
POINT (76.50247407299999 27.872175719),Mustard
POINT (76.03055557500001 24.57982075000001),Mustard
POINT (75.74278583800002 26.068661603),Mustard
POINT (76.512783764 27.875348900499993),Mustard
POINT (76.5240428825 27.8737733155),Mustard
POINT (77.45976951000002 26.951972304999998),Musturd
POINT (76.19615390500005 25.302885354999997),Mustard
POINT (76.40262601999999 25.525609159999995),Mustard
POINT (77.22139166499997 27.592458574999988),Mustard
POINT (74.09326746650001 26.0912327645),Mustard
POINT (75.77086543649999 26.056467109499998),Mustard
POINT (77.21669399000001 27.582820284999997),Mustard
POINT (77.3807586535 27.232605469),Mustard
POINT (72.00742549999998 25.227575749999996),Mustard
POINT (74.10974803650001 26.131468991500004),Mustard
POINT (77.12888552499997 26.570665945000002),Mustard
POINT (77.07615354500001 26.96994489),Mastard
POINT (76.24814323000003 25.33451519500001),Mustard
POINT (76.02396015499998 24.575263895),Mustard
POINT (75.7151247155 26.036995188000002),Mustard
POINT (76.5365037 24.420841474999996),Mustard
POINT (76.54113380499999 24.420613350000004),Mustard
POINT (75.673621166 25.974318562),Mustard
POINT (75.58951670000003 23.940454999999993),Mustard
POINT (77.083894815 27.7417842),Mustard
POINT (76.34509763 25.574453575),Mustard
POINT (76.34572985499997 25.575482504999997),Mustard
POINT (75.67198277449998 25.975558811999996),Mustard
POINT (76.49999464999996 25.44337331000001),Mustard
POINT (76.381363375 25.483608159999996),Mustard
POINT (75.56312623 23.93931571),Mustard
POINT (77.11402984 27.703223329999993),Mustard
POINT (72.7827609 25.36329519999999),Musterd
POINT (73.6451393405 25.918455902000005),Mustard
POINT (72.785238225 25.36191318),Musterd
POINT (72.78523268000001 25.361937879999992),Mustard
POINT (72.52253733500001 25.501641149999994),Mustard
POINT (72.522518745 25.501625129999994),Mustard
POINT (76.89078553150001 27.338239188499994),Mustard
POINT (76.19976599999998 25.403333370000006),Mustard
POINT (75.664367555 26.69937734),Mustard
POINT (74.89578013999997 27.279065894999995),Mustard
POINT (73.8052028255 25.899572445),Mustard
POINT (75.67152629000002 26.67692657500001),Mustard
POINT (75.04261703000002 27.29708316),Mustard
POINT (72.51509312500002 25.505240344999997),Mustard
POINT (75.91833157499997 24.598066720000002),Mustard
POINT (76.97983196499999 26.18136836999999),Mustard
POINT (76.877256618 27.380096586499995),Mustard
POINT (75.79276574300002 26.1271943165),Mustard
POINT (75.66471256999999 26.627861954999997),Mustard
POINT (77.42140101500003 27.328096094999996),Mustard
POINT (73.88576420700001 25.907572160499996),Mustard
POINT (72.50946246000004 25.455746615),Mustard
POINT (77.11569909500002 27.188583540000003),Mustard
POINT (75.62626155499997 26.631652770000006),Mustard
POINT (73.9681963555 25.954889403999992),Mustard
POINT (75.92807047 24.98687233),Mustrud
POINT (77.16750227 27.187225740000002),Musterd
POINT (77.1175558 27.194809780000014),Mustard
POINT (76.245421005 24.305318704999998),Mustard
POINT (75.80066502650001 26.064482223500004),Mustard
POINT (75.818657301 26.6538218505),Mustard
POINT (77.406588155 27.335379749999998),Mustard
POINT (75.59218729499999 26.618921479999994),Mustard
POINT (77.12228168000001 27.194216200000007),Mustard
POINT (73.86261357000001 26.009721673500003),Mustard
POINT (75.57868995 26.639051310000003),Mustard
POINT (77.20406393 26.818110785),Mustard
POINT (72.43396269500002 25.193484050000002),Musterd
POINT (77.11692994 27.721946235),Mustard
POINT (77.66806761500001 27.19346754),Mustard
POINT (75.859422475 23.941912934999994),Musturd
POINT (75.800730724 23.935583968),Mustard
POINT (77.12826225499995 27.197704890000004),Mustard
POINT (72.472022675 25.201504424999996),Mustard
POINT (72.6710514166667 25.372605333333347),Mustard
POINT (75.60247487500001 26.665802765000002),Mustard
POINT (77.240809975 26.869720175000015),Mustard
POINT (75.8214321105 26.035316307999995),Mustard
POINT (77.19145165499998 26.925662620000004),Mustard
POINT (72.46386914000001 25.218772554999997),Mustard
POINT (72.461549565 25.217370685),Mustard
POINT (73.82061053550001 26.003071784000003),Mustard
POINT (72.66526316666666 25.367813416666674),Mustard
POINT (72.38441354499999 25.225627573999997),Musterd
POINT (75.81031595 25.041410445000004),Mustard
POINT (77.40628084 27.290799790000005),Mustard
POINT (77.59119208999999 27.201673295),Mustard
POINT (77.40121647 27.092373010000006),Mustard
POINT (77.40468063500002 27.290858284999995),Mustard
POINT (75.73652721050001 23.948285158499996),Mustard
POINT (77.14776849 26.900520965),Mustard
POINT (75.85968438000002 23.931721905000003),Musturd
POINT (76.30596955000003 24.764327819999995),Mustrad
POINT (72.88677339499998 24.45592155999999),Musterd
POINT (72.94689351999999 25.428755554999995),Musterd
POINT (75.88586453000002 26.0651088815),Mustard
POINT (76.585628789 27.9199887345),Mustard
POINT (76.353917195 24.74611936),Mustard
POINT (71.62980077299999 24.758288849999996),Mustard
POINT (76.241843875 24.442775725),Mustard
POINT (71.6672758265 24.767807523),Mustard
POINT (74.54004386 25.3606739),Mustard
POINT (71.715454105 24.709632660000004),Mustard
POINT (76.55276546849998 27.80476581),Mustard
POINT (75.67322924000003 23.935757369999987),Mustard
POINT (76.50282166499997 25.740220375000007),Mustard
POINT (75.88724712199999 26.058752513),Mustard
POINT (74.58845030499998 25.34843527),MUSTARD
POINT (76.17294942 27.059103479999997),Mustard
POINT (75.84947860600002 26.067114282),Mustard
POINT (75.840271724 26.1367132575),Mustard
POINT (75.87506997250001 26.125537817),Mustard
POINT (75.8912415655 26.102682507999997),Mustard
POINT (76.12712839499997 24.842914725000004),Mustrd
POINT (76.7088937085 27.536279303999994),Mustard
POINT (76.718680242 27.542580822500003),Mustard
POINT (76.13963872000001 24.853664634999998),Mustred
POINT (76.7274126245 27.537134909500004),Mustard
POINT (75.88671055899998 26.074555122499998),Mustard
POINT (76.16344525 24.850047895000003),Mustred
POINT (76.978326195 27.482340780000005),Mustard
POINT (76.17408186499998 24.85361873),Mustred
POINT (77.33934879000003 27.166290205000003),Mustard
POINT (76.3167361 27.516080464999995),Mustard
POINT (75.6921478275 26.139610988500003),Mustard
POINT (76.21830782499998 24.555735610000006),Mustard
POINT (76.18794283999999 24.847843049999998),Mustred
POINT (75.6413294305 26.1242652115),Mustarf
POINT (76.77565798650001 27.50634627550001),Mustard
POINT (75.5848588855 26.115508356499998),Mustard
POINT (76.811371434 27.491957270500002),Mustard
POINT (75.539833764 26.122821930999997),Mustard
POINT (76.38510545999999 24.498538869999997),Mustard
POINT (75.51579174150001 26.115772345),Mustard
POINT (76.869490839 27.4747555115),Mustard
POINT (76.184881815 24.525643455000008),Mustard
POINT (75.491601797 26.098667230500002),Mustard
POINT (76.34376885 24.479305164999992),Mustard
